lcd	1
lci	1
lco	2
lcu	6
ld$	40
ldc	1
lde	17
ldh	1
ldi	9
ldl	1
ldo	3
ldr	2
lds	9
ldw	1
le$	162
lea	43
leb	6
lec	42
led	35
lee	9
lef	2
leg	20
lei	3
lel	2
lem	19
len	35
leo	4
lep	3
ler	35
les	85
let	33
leu	2
lev	12
lew	1
lex	11
ley	10
lf$	14
lfa	2
lfh	1
lfr	2
lfs	1
lg$	1
lga	3
lge	2
lgi	1
lgo	2
lhi	1
li$	5
lia	35
lib	10
lic	49
lid	13
lie	30
lif	16
lig	27
lih	1
lik	9
lil	1
lim	21
lin	95
lio	10
lip	11
liq	1
lis	39
lit	65
liu	1
liv	19
liz	11
lk$	7
lke	3
lki	4
lko	1
lks	4
ll$	65
lla	25
llc	1
lle	69
lli	36
llm	1
lln	2
llo	25
llp	3
lls	17
llu	5
lly	54
lm$	6
lma	1
lme	5
lmo	2
lms	1
ln$	2
lne	4
lnu	1
lo$	8
loa	16
lob	3
loc	25
lod	2
lof	1
log	50
lol	2
lom	4
lon	20
loo	19
lop	14
lor	18
los	22
lot	15
lou	14
lov	11
low	33
loy	12
lp$	3
lpa	2
lpe	1
lpf	1
